"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"10008",19159,"Olmo comun","20/07/2011 09:54","Alto (> 8 mts)",104,"Grande",-68.84002,-32.87298,4,"Cuarta Oeste",1173333,0
"10009",19162,"Morera","18/07/2011 11:02","Alto (> 8 mts)",122,"Grande",-68.8401,-32.87319,4,"Cuarta Oeste",1173333,0
"10010",19169,"Morera","18/07/2011 10:33","Alto (> 8 mts)",125,"Grande",-68.84057,-32.87323,4,"Cuarta Oeste",1173333,1
"10011",19170,"Morera","18/07/2011 10:30","Alto (> 8 mts)",140,"Grande",-68.84065,-32.87319,4,"Cuarta Oeste",1173333,0
"10012",19171,"Morera","18/07/2011 10:29","Alto (> 8 mts)",135,"Grande",-68.84071,-32.87316,4,"Cuarta Oeste",1173333,0
"10013",19172,"Morera","18/07/2011 10:27","Alto (> 8 mts)",150,"Grande",-68.84077,-32.87313,4,"Cuarta Oeste",1173333,0
"10014",19173,"Morera","18/07/2011 10:24","Alto (> 8 mts)",123,"Grande",-68.84083,-32.87309,4,"Cuarta Oeste",1173333,0
"10015",19175,"Morera","18/07/2011 10:17","Alto (> 8 mts)",110,"Grande",-68.84102,-32.873,4,"Cuarta Oeste",1173333,0
"10016",19176,"Morera","18/07/2011 10:15","Alto (> 8 mts)",102,"Grande",-68.84111,-32.87297,4,"Cuarta Oeste",1173333,0
"10017",19177,"Morera","18/07/2011 10:14","Alto (> 8 mts)",107,"Grande",-68.84117,-32.87295,4,"Cuarta Oeste",1173333,1
"10018",19180,"Morera","18/07/2011 10:02","Alto (> 8 mts)",165,"Grande",-68.84121,-32.87217,4,"Cuarta Oeste",1173333,0
"10019",19181,"Morera","18/07/2011 10:00","Medio (4 - 8 mts)",87,"Grande",-68.84119,-32.8721,4,"Cuarta Oeste",1173333,0
"10020",19183,"Morera","18/07/2011 09:55","Alto (> 8 mts)",113,"Grande",-68.84116,-32.87194,4,"Cuarta Oeste",1173333,1
"10021",19186,"Tipa","18/07/2011 09:47","Alto (> 8 mts)",158,"Grande",-68.84126,-32.87242,4,"Cuarta Oeste",1173333,1
"10022",19187,"Morera","18/07/2011 09:45","Alto (> 8 mts)",102,"Grande",-68.84127,-32.87248,4,"Cuarta Oeste",1173333,0
"10023",19188,"Morera","18/07/2011 09:43","Alto (> 8 mts)",104,"Grande",-68.84128,-32.87251,4,"Cuarta Oeste",1173333,0
"10024",19189,"Paraiso","18/07/2011 09:41","Alto (> 8 mts)",130,"Grande",-68.8413,-32.87261,4,"Cuarta Oeste",1173333,0
"10025",19190,"Paraiso","18/07/2011 09:40","Medio (4 - 8 mts)",110,"Grande",-68.84131,-32.87266,4,"Cuarta Oeste",1173333,0
"10026",19191,"Paraiso","18/07/2011 09:39","Alto (> 8 mts)",100,"Grande",-68.84132,-32.87269,4,"Cuarta Oeste",1173333,0
"10027",19193,"Morera","06/07/2011 10:07","Alto (> 8 mts)",155,"Grande",-68.83966,-32.87275,4,"Cuarta Oeste",1173333,0
"10028",19194,"Paraiso","06/07/2011 10:04","Alto (> 8 mts)",53,"Mediano",-68.8396,-32.87276,4,"Cuarta Oeste",1173333,1
"10029",19197,"Morera","06/07/2011 09:55","Alto (> 8 mts)",195,"Grande",-68.83936,-32.87281,4,"Cuarta Oeste",1173333,1
"10030",19200,"Morera","06/07/2011 09:51","Alto (> 8 mts)",123,"Grande",-68.8392,-32.87284,4,"Cuarta Oeste",1173333,1
"10031",19201,"Morera","06/07/2011 09:49","Muy bajo (1 - 2 mts)",14,"Chico",-68.83915,-32.87285,4,"Cuarta Oeste",1173333,0
"10032",19206,"Paraiso","06/07/2011 09:37","Alto (> 8 mts)",165,"Grande",-68.83898,-32.87288,4,"Cuarta Oeste",1173333,0
"10033",19209,"Paraiso","06/07/2011 09:31","Alto (> 8 mts)",160,"Grande",-68.83878,-32.87285,4,"Cuarta Oeste",1173333,0
"10034",19210,"Paraiso","06/07/2011 09:29","Medio (4 - 8 mts)",105,"Grande",-68.83877,-32.8728,4,"Cuarta Oeste",1173333,0
"10035",19211,"Fresno europeo","06/07/2011 09:27","Medio (4 - 8 mts)",77,"Grande",-68.83875,-32.87275,4,"Cuarta Oeste",1173333,0
"10036",19213,"Morera","06/07/2011 09:23","Alto (> 8 mts)",180,"Grande",-68.83872,-32.87262,4,"Cuarta Oeste",1173333,0
"10037",19215,"Morera","06/07/2011 09:19","Alto (> 8 mts)",128,"Grande",-68.83869,-32.87251,4,"Cuarta Oeste",1173333,0
"10038",19216,"Morera","06/07/2011 09:17","Alto (> 8 mts)",110,"Grande",-68.83868,-32.87246,4,"Cuarta Oeste",1173333,1
"10039",19217,"Morera","06/07/2011 09:15","Alto (> 8 mts)",180,"Grande",-68.83867,-32.87241,4,"Cuarta Oeste",1173333,0
"10040",19221,"Morera","05/07/2011 12:42","Alto (> 8 mts)",148,"Grande",-68.83905,-32.8723,4,"Cuarta Oeste",1173333,0
"10041",19222,"Morera","05/07/2011 12:39","Alto (> 8 mts)",150,"Grande",-68.83923,-32.87226,4,"Cuarta Oeste",1173333,0
"10042",19224,"Morera","05/07/2011 12:36","Alto (> 8 mts)",180,"Grande",-68.83938,-32.87223,4,"Cuarta Oeste",1173333,0
"10043",19226,"Morera","05/07/2011 12:33","Alto (> 8 mts)",128,"Grande",-68.83951,-32.8722,4,"Cuarta Oeste",1173333,0
"10044",19227,"Morera","05/07/2011 12:29","Alto (> 8 mts)",112,"Grande",-68.83959,-32.87219,4,"Cuarta Oeste",1173333,0
"10045",19228,"Jacarand","05/07/2011 12:26","Bajo (2 - 4 mts)",26,"Mediano",-68.83962,-32.87227,4,"Cuarta Oeste",1173333,0
"10046",19229,"Morera","05/07/2011 12:23","Alto (> 8 mts)",128,"Grande",-68.83964,-32.87242,4,"Cuarta Oeste",1173333,0
"10047",19230,"Morera","05/07/2011 12:21","Alto (> 8 mts)",185,"Grande",-68.83966,-32.87253,4,"Cuarta Oeste",1173333,0
"10048",19232,"Paraiso","05/07/2011 12:19","Medio (4 - 8 mts)",88,"Grande",-68.83969,-32.87266,4,"Cuarta Oeste",1173333,1
"10049",19233,"Paraiso","05/07/2011 12:17","Medio (4 - 8 mts)",36,"Mediano",-68.8397,-32.87271,4,"Cuarta Oeste",1173333,0
"10050",19237,"Pltano","03/08/2011 12:53","Alto (> 8 mts)",300,"Grande",-68.83703,-32.86991,4,"Cuarta Oeste",1173333,0
"10051",19240,"Morera","03/08/2011 12:50","Alto (> 8 mts)",180,"Grande",-68.83728,-32.86992,4,"Cuarta Oeste",1173333,0
"10052",19241,"Olmo comun","03/08/2011 12:47","Medio (4 - 8 mts)",53,"Mediano",-68.83735,-32.86992,4,"Cuarta Oeste",1173333,0
"10053",19243,"Morera","03/08/2011 12:43","Alto (> 8 mts)",207,"Grande",-68.83758,-32.86993,4,"Cuarta Oeste",1173333,0
"10054",19244,"Pltano","03/08/2011 12:42","Alto (> 8 mts)",317,"Grande",-68.83765,-32.86993,4,"Cuarta Oeste",1173333,0
"10055",19246,"Morera","03/08/2011 12:39","Alto (> 8 mts)",116,"Grande",-68.83789,-32.86999,4,"Cuarta Oeste",1173333,0
"10056",19247,"Morera","03/08/2011 12:38","Alto (> 8 mts)",200,"Grande",-68.8379,-32.87004,4,"Cuarta Oeste",1173333,0
"10057",19249,"Morera","03/08/2011 12:36","Alto (> 8 mts)",160,"Grande",-68.83793,-32.87015,4,"Cuarta Oeste",1173333,0
"10058",19252,"Olmo comun","03/08/2011 12:32","Medio (4 - 8 mts)",94,"Grande",-68.83796,-32.87032,4,"Cuarta Oeste",1173333,0
"10059",19253,"Morera","03/08/2011 12:31","Alto (> 8 mts)",130,"Grande",-68.83798,-32.87035,4,"Cuarta Oeste",1173333,0
"10060",19254,"Morera","03/08/2011 12:29","Alto (> 8 mts)",110,"Grande",-68.838,-32.87043,4,"Cuarta Oeste",1173333,0
"10061",19255,"Pltano","03/08/2011 12:26","Medio (4 - 8 mts)",40,"Mediano",-68.83793,-32.87051,4,"Cuarta Oeste",1173333,0
"10062",19256,"Morera","03/08/2011 12:25","Alto (> 8 mts)",180,"Grande",-68.83788,-32.87051,4,"Cuarta Oeste",1173333,0
"10063",19258,"Ailanthus","03/08/2011 12:23","Medio (4 - 8 mts)",20,"Chico",-68.83775,-32.8705,4,"Cuarta Oeste",1173333,0
"10064",19259,"Fresno americano","03/08/2011 12:21","Alto (> 8 mts)",110,"Grande",-68.83762,-32.87049,4,"Cuarta Oeste",1173333,0
"10065",19261,"Pltano","03/08/2011 12:18","Alto (> 8 mts)",300,"Grande",-68.83748,-32.87048,4,"Cuarta Oeste",1173333,0
"10066",19262,"Morera","03/08/2011 12:17","Alto (> 8 mts)",70,"Grande",-68.8374,-32.87048,4,"Cuarta Oeste",1173333,0
"10067",19266,"Fresno americano","03/08/2011 11:14","Medio (4 - 8 mts)",40,"Mediano",-68.83702,-32.87045,4,"Cuarta Oeste",1173333,0
"10068",19268,"Pltano","02/08/2011 10:48","Alto (> 8 mts)",200,"Grande",-68.83693,-32.87044,4,"Cuarta Oeste",1173333,0
"10069",19274,"Fresno americano","02/08/2011 10:36","Medio (4 - 8 mts)",160,"Grande",-68.83674,-32.87002,4,"Cuarta Oeste",1173333,0
"10070",19275,"Fresno americano","02/08/2011 10:34","Medio (4 - 8 mts)",93,"Grande",-68.83673,-32.86996,4,"Cuarta Oeste",1173333,0
"10071",19278,"Morera","13/07/2011 21:56","Alto (> 8 mts)",168,"Grande",-68.83668,-32.87036,4,"Cuarta Oeste",1173333,0
"10072",19279,"Morera","13/07/2011 21:49","Alto (> 8 mts)",160,"Grande",-68.83665,-32.87021,4,"Cuarta Oeste",1173333,0
"10073",19280,"Morera","13/07/2011 21:46","Alto (> 8 mts)",200,"Grande",-68.83663,-32.87014,4,"Cuarta Oeste",1173333,0
"10074",19283,"Morera","13/07/2011 21:27","Alto (> 8 mts)",200,"Grande",-68.83641,-32.86989,4,"Cuarta Oeste",1173333,0
"10075",19284,"Morera","13/07/2011 21:18","Alto (> 8 mts)",180,"Grande",-68.83626,-32.86988,4,"Cuarta Oeste",1173333,0
"10076",19285,"Morera","13/07/2011 21:16","Alto (> 8 mts)",200,"Grande",-68.8362,-32.86988,4,"Cuarta Oeste",1173333,0
"10077",19286,"Morera","13/07/2011 21:09","Alto (> 8 mts)",220,"Grande",-68.83607,-32.86987,4,"Cuarta Oeste",1173333,0
"10078",19290,"Morera","13/07/2011 20:57","Alto (> 8 mts)",70,"Grande",-68.83575,-32.86986,4,"Cuarta Oeste",1173333,0
"10079",19296,"Morera","13/07/2011 20:40","Alto (> 8 mts)",120,"Grande",-68.83544,-32.86999,4,"Cuarta Oeste",1173333,0
"10080",19298,"Morera","13/07/2011 20:34","Alto (> 8 mts)",160,"Grande",-68.8355,-32.87019,4,"Cuarta Oeste",1173333,0
"10081",19300,"Morera","13/07/2011 20:29","Medio (4 - 8 mts)",80,"Grande",-68.83552,-32.87028,4,"Cuarta Oeste",1173333,0
"10082",19301,"Morera","13/07/2011 20:27","Alto (> 8 mts)",160,"Grande",-68.83553,-32.87032,4,"Cuarta Oeste",1173333,0
"10083",19302,"Morera","13/07/2011 20:25","Alto (> 8 mts)",180,"Grande",-68.83554,-32.87036,4,"Cuarta Oeste",1173333,1
"10084",19303,"Morera","13/07/2011 10:21","Alto (> 8 mts)",140,"Grande",-68.83559,-32.87042,4,"Cuarta Oeste",1173333,0
"10085",19304,"Morera","13/07/2011 10:19","Alto (> 8 mts)",80,"Grande",-68.83566,-32.87042,4,"Cuarta Oeste",1173333,0
"10086",19307,"Morera","13/07/2011 10:09","Alto (> 8 mts)",160,"Grande",-68.83584,-32.87042,4,"Cuarta Oeste",1173333,0
"10087",19309,"Morera","13/07/2011 10:05","Alto (> 8 mts)",110,"Grande",-68.83598,-32.87042,4,"Cuarta Oeste",1173333,1
"10088",19310,"Morera","13/07/2011 10:02","Alto (> 8 mts)",140,"Grande",-68.83604,-32.87043,4,"Cuarta Oeste",1173333,0
"10089",19311,"Morera","13/07/2011 09:58","Alto (> 8 mts)",180,"Grande",-68.83609,-32.87043,4,"Cuarta Oeste",1173333,0
"10090",19313,"Morera","13/07/2011 09:53","Alto (> 8 mts)",210,"Grande",-68.83621,-32.87043,4,"Cuarta Oeste",1173333,0
"10091",19314,"Fresno europeo","13/07/2011 09:46","Medio (4 - 8 mts)",59,"Mediano",-68.83638,-32.87043,4,"Cuarta Oeste",1173333,0
"10092",19315,"Morera","13/07/2011 09:43","Alto (> 8 mts)",45,"Mediano",-68.83642,-32.87043,4,"Cuarta Oeste",1173333,0
"10093",19316,"Morera","12/07/2011 20:37","Alto (> 8 mts)",110,"Grande",-68.8365,-32.87043,4,"Cuarta Oeste",1173333,0
"10094",19317,"Morera","12/07/2011 20:34","Alto (> 8 mts)",116,"Grande",-68.83654,-32.87043,4,"Cuarta Oeste",1173333,1
"10095",19319,"Morera","21/07/2011 10:09","Alto (> 8 mts)",160,"Grande",-68.83582,-32.8714,4,"Cuarta Oeste",1173333,0
"10096",19320,"Morera","21/07/2011 10:06","Muy bajo (1 - 2 mts)",2,"Chico",-68.83579,-32.87129,4,"Cuarta Oeste",1173333,0
"10097",19323,"Morera","21/07/2011 09:53","Alto (> 8 mts)",210,"Grande",-68.83574,-32.87112,4,"Cuarta Oeste",1173333,0
"10098",19325,"Morera","19/07/2011 14:00","Alto (> 8 mts)",190,"Grande",-68.83572,-32.87102,4,"Cuarta Oeste",1173333,0
"10099",19326,"Morera","19/07/2011 13:48","Alto (> 8 mts)",126,"Grande",-68.8357,-32.87093,4,"Cuarta Oeste",1173333,0
"10100",19327,"Morera","19/07/2011 13:47","Alto (> 8 mts)",150,"Grande",-68.83569,-32.87088,4,"Cuarta Oeste",1173333,0
"10101",19328,"Morera","19/07/2011 13:39","Alto (> 8 mts)",140,"Grande",-68.83568,-32.87084,4,"Cuarta Oeste",1173333,0
"10102",19329,"Morera","19/07/2011 12:58","Alto (> 8 mts)",123,"Grande",-68.83566,-32.87076,4,"Cuarta Oeste",1173333,0
"10103",19330,"Morera","19/07/2011 12:55","Alto (> 8 mts)",130,"Grande",-68.83565,-32.87072,4,"Cuarta Oeste",1173333,0
"10104",19333,"Morera","19/07/2011 12:26","Alto (> 8 mts)",115,"Grande",-68.83561,-32.87061,4,"Cuarta Oeste",1173333,0
"10105",19334,"Morera","19/07/2011 12:19","Alto (> 8 mts)",130,"Grande",-68.83561,-32.87059,4,"Cuarta Oeste",1173333,0
"10106",19337,"Morera","19/07/2011 11:51","Medio (4 - 8 mts)",120,"Grande",-68.83584,-32.87052,4,"Cuarta Oeste",1173333,0
"10107",19339,"Morera","19/07/2011 11:24","Alto (> 8 mts)",183,"Grande",-68.83613,-32.87053,4,"Cuarta Oeste",1173333,0
"10108",19340,"Fresno europeo","19/07/2011 11:07","Alto (> 8 mts)",95,"Grande",-68.83619,-32.87053,4,"Cuarta Oeste",1173333,0
"10109",19341,"Eucalyptus","19/07/2011 10:57","Muy bajo (1 - 2 mts)",12,"Chico",-68.83627,-32.87053,4,"Cuarta Oeste",1173333,0
"10110",19342,"Morera","19/07/2011 10:55","Alto (> 8 mts)",160,"Grande",-68.8364,-32.87053,4,"Cuarta Oeste",1173333,0
"10111",19345,"Morera","19/07/2011 10:48","Medio (4 - 8 mts)",50,"Mediano",-68.83663,-32.87053,4,"Cuarta Oeste",1173333,0
"10112",19347,"Morera","19/07/2011 10:01","Alto (> 8 mts)",80,"Grande",-68.83693,-32.87132,4,"Cuarta Oeste",1173333,0
"10113",19348,"Paraiso","19/07/2011 10:07","Medio (4 - 8 mts)",42,"Mediano",-68.83692,-32.87127,4,"Cuarta Oeste",1173333,0
"10114",19349,"Morera","19/07/2011 10:09","Alto (> 8 mts)",153,"Grande",-68.8369,-32.87123,4,"Cuarta Oeste",1173333,0
"10115",19351,"Morera","19/07/2011 10:21","Alto (> 8 mts)",140,"Grande",-68.83688,-32.87114,4,"Cuarta Oeste",1173333,0
"10116",19352,"Morera","19/07/2011 10:22","Alto (> 8 mts)",80,"Grande",-68.83687,-32.87109,4,"Cuarta Oeste",1173333,0
"10117",19356,"Paraiso sombrilla","19/07/2011 10:28","Medio (4 - 8 mts)",60,"Mediano",-68.8368,-32.87085,4,"Cuarta Oeste",1173333,0
"10118",19360,"Morera","19/07/2011 10:46","Alto (> 8 mts)",178,"Grande",-68.83675,-32.87065,4,"Cuarta Oeste",1173333,0
"10119",19361,"Morera","19/07/2011 10:47","Alto (> 8 mts)",165,"Grande",-68.83674,-32.8706,4,"Cuarta Oeste",1173333,0
"10120",19362,"Morera","19/07/2011 09:46","Alto (> 8 mts)",146,"Grande",-68.83688,-32.8714,4,"Cuarta Oeste",1173333,0
"10121",19363,"Morera","19/07/2011 09:28","Alto (> 8 mts)",148,"Grande",-68.83682,-32.87141,4,"Cuarta Oeste",1173333,0
"10122",19364,"Morera","19/07/2011 09:17","Alto (> 8 mts)",153,"Grande",-68.83671,-32.87142,4,"Cuarta Oeste",1173333,0
"10123",19366,"Morera","19/07/2011 09:14","Alto (> 8 mts)",156,"Grande",-68.83656,-32.87142,4,"Cuarta Oeste",1173333,0
"10124",19367,"Morera","19/07/2011 09:08","Medio (4 - 8 mts)",57,"Mediano",-68.83646,-32.87143,4,"Cuarta Oeste",1173333,0
"10125",19375,"Pltano","04/07/2011 11:13","Alto (> 8 mts)",230,"Grande",-68.835,-32.87344,4,"Cuarta Este 햨rea Fundacional",1822016,0
"10126",19377,"Pltano","04/07/2011 11:08","Alto (> 8 mts)",220,"Grande",-68.83493,-32.87324,4,"Cuarta Este 햨rea Fundacional",1822016,0
"10127",19378,"Pltano","04/07/2011 11:05","Alto (> 8 mts)",240,"Grande",-68.83488,-32.87296,4,"Cuarta Este 햨rea Fundacional",1822016,0
"10128",19379,"Pltano","04/07/2011 11:03","Alto (> 8 mts)",210,"Grande",-68.83486,-32.87291,4,"Cuarta Este 햨rea Fundacional",1822016,1
"10129",19380,"Pltano","04/07/2011 11:02","Alto (> 8 mts)",230,"Grande",-68.83483,-32.87279,4,"Cuarta Oeste",1173333,0
"10130",19381,"Acer","04/07/2011 10:59","Muy bajo (1 - 2 mts)",200,"Grande",-68.83481,-32.87272,4,"Cuarta Oeste",1173333,0
"10131",19382,"Pltano","04/07/2011 10:58","Alto (> 8 mts)",200,"Grande",-68.83479,-32.87266,4,"Cuarta Oeste",1173333,0
"10132",19384,"Pltano","04/07/2011 10:54","Alto (> 8 mts)",208,"Grande",-68.83476,-32.87253,4,"Cuarta Oeste",1173333,0
"10133",19385,"Pltano","04/07/2011 10:51","Alto (> 8 mts)",200,"Grande",-68.83473,-32.87242,4,"Cuarta Oeste",1173333,0
"10134",19386,"Pltano","04/07/2011 10:49","Alto (> 8 mts)",280,"Grande",-68.83471,-32.87237,4,"Cuarta Oeste",1173333,0
"10135",19387,"Catalpa","04/07/2011 10:47","Alto (> 8 mts)",160,"Grande",-68.8347,-32.87232,4,"Cuarta Oeste",1173333,1
"10136",19388,"Catalpa","04/07/2011 10:45","Alto (> 8 mts)",200,"Grande",-68.83469,-32.87227,4,"Cuarta Oeste",1173333,1
"10137",19390,"Pltano","04/07/2011 10:38","Alto (> 8 mts)",260,"Grande",-68.83463,-32.87203,4,"Cuarta Oeste",1173333,0
"10138",19391,"Pltano","04/07/2011 10:36","Alto (> 8 mts)",240,"Grande",-68.8346,-32.87192,4,"Cuarta Oeste",1173333,1
"10139",19392,"Fresno europeo","04/07/2011 10:34","Alto (> 8 mts)",150,"Grande",-68.83458,-32.87186,4,"Cuarta Oeste",1173333,0
"10140",19394,"Morera","05/07/2011 10:05","Alto (> 8 mts)",100,"Grande",-68.8352,-32.8736,4,"Cuarta Este 햨rea Fundacional",1822016,0
"10141",19398,"Perenne","05/07/2011 09:49","Bajo (2 - 4 mts)",100,"Grande",-68.8354,-32.87356,4,"Cuarta Oeste",1173333,0
"10142",19399,"Morera","05/07/2011 09:48","Alto (> 8 mts)",162,"Grande",-68.83549,-32.87355,4,"Cuarta Oeste",1173333,0
"10143",19400,"Morera","05/07/2011 09:45","Alto (> 8 mts)",140,"Grande",-68.83559,-32.87353,4,"Cuarta Oeste",1173333,1
"10144",19404,"Morera","05/07/2011 09:25","Alto (> 8 mts)",130,"Grande",-68.836,-32.87345,4,"Cuarta Oeste",1173333,0
"10145",19405,"Morera","05/07/2011 09:24","Alto (> 8 mts)",137,"Grande",-68.83608,-32.87343,4,"Cuarta Oeste",1173333,0
"10146",19408,"Acer","04/07/2011 12:06","Medio (4 - 8 mts)",50,"Mediano",-68.83612,-32.8732,4,"Cuarta Oeste",1173333,0
"10147",19413,"Paraiso","04/07/2011 11:56","Bajo (2 - 4 mts)",40,"Mediano",-68.83599,-32.87271,4,"Cuarta Oeste",1173333,0
"10148",19414,"Paraiso","04/07/2011 11:52","Alto (> 8 mts)",140,"Grande",-68.83598,-32.87265,4,"Cuarta Oeste",1173333,0
"10149",19418,"Paraiso","04/07/2011 11:43","Alto (> 8 mts)",140,"Grande",-68.83586,-32.87217,4,"Cuarta Oeste",1173333,0
"10150",19421,"Morera","04/07/2011 11:38","Alto (> 8 mts)",120,"Grande",-68.83579,-32.87189,4,"Cuarta Oeste",1173333,1
"10151",19422,"Paraiso","04/07/2011 11:33","Alto (> 8 mts)",160,"Grande",-68.83577,-32.8718,4,"Cuarta Oeste",1173333,0
"10152",19423,"Fresno europeo","01/07/2011 12:59","Medio (4 - 8 mts)",72,"Grande",-68.83575,-32.8717,4,"Cuarta Oeste",1173333,0
"10153",19425,"Morera","01/07/2011 12:51","Medio (4 - 8 mts)",60,"Mediano",-68.83561,-32.87162,4,"Cuarta Oeste",1173333,1
"10154",19426,"Fresno europeo","01/07/2011 12:49","Alto (> 8 mts)",115,"Grande",-68.83556,-32.87163,4,"Cuarta Oeste",1173333,0
"10155",19427,"Morera","01/07/2011 12:47","Alto (> 8 mts)",104,"Grande",-68.8355,-32.87163,4,"Cuarta Oeste",1173333,0
"10156",19431,"Acer","01/07/2011 12:34","Alto (> 8 mts)",110,"Grande",-68.83522,-32.87165,4,"Cuarta Oeste",1173333,0
"10157",19435,"Fresno europeo","01/07/2011 12:19","Alto (> 8 mts)",155,"Grande",-68.83474,-32.87169,4,"Cuarta Oeste",1173333,0
"10158",19436,"Fresno europeo","01/07/2011 12:17","Alto (> 8 mts)",180,"Grande",-68.8346,-32.87171,4,"Cuarta Oeste",1173333,0
"10159",19438,"Caducifolio","09/08/2011 09:28","Medio (4 - 8 mts)",34,"Mediano",-68.8397,-32.87189,4,"Cuarta Oeste",1173333,0
"10160",19441,"Palo borracho","09/08/2011 09:24","Bajo (2 - 4 mts)",90,"Grande",-68.8397,-32.8718,4,"Cuarta Oeste",1173333,0
"10161",19442,"Braquiquito","08/08/2011 10:53","Medio (4 - 8 mts)",72,"Grande",-68.83969,-32.87173,4,"Cuarta Oeste",1173333,0
"10162",19444,"Tipa","08/08/2011 10:51","Alto (> 8 mts)",130,"Grande",-68.83968,-32.8715,4,"Cuarta Oeste",1173333,0
"10163",19445,"Tipa","08/08/2011 10:50","Alto (> 8 mts)",200,"Grande",-68.83968,-32.87145,4,"Cuarta Oeste",1173333,1
"10164",19447,"Perenne","08/08/2011 10:45","Medio (4 - 8 mts)",64,"Grande",-68.83967,-32.87121,4,"Cuarta Oeste",1173333,0
"10165",19449,"Tipa","08/08/2011 10:42","Alto (> 8 mts)",125,"Grande",-68.83966,-32.87102,4,"Cuarta Oeste",1173333,0
"10166",19450,"Perenne","08/08/2011 10:39","Alto (> 8 mts)",80,"Grande",-68.83966,-32.87093,4,"Cuarta Oeste",1173333,0
"10167",19454,"Morera","12/07/2011 12:13","Alto (> 8 mts)",85,"Grande",-68.83823,-32.87075,4,"Cuarta Oeste",1173333,0
"10168",19455,"Morera","12/07/2011 12:11","Alto (> 8 mts)",158,"Grande",-68.83822,-32.87071,4,"Cuarta Oeste",1173333,0
"10169",19458,"Morera","12/07/2011 12:04","Alto (> 8 mts)",150,"Grande",-68.83847,-32.87067,4,"Cuarta Oeste",1173333,1
"10170",19459,"Morera","12/07/2011 12:01","Alto (> 8 mts)",150,"Grande",-68.83854,-32.87067,4,"Cuarta Oeste",1173333,1
"10171",19463,"Fresno europeo","12/07/2011 11:36","Alto (> 8 mts)",85,"Grande",-68.83901,-32.87071,4,"Cuarta Oeste",1173333,0
"10172",19464,"Fresno europeo","12/07/2011 11:31","Bajo (2 - 4 mts)",30,"Mediano",-68.83908,-32.87072,4,"Cuarta Oeste",1173333,0
"10173",19467,"Fresno europeo","12/07/2011 11:07","Alto (> 8 mts)",123,"Grande",-68.8393,-32.87073,4,"Cuarta Oeste",1173333,0
"10174",19468,"Morera","12/07/2011 10:59","Alto (> 8 mts)",140,"Grande",-68.83939,-32.87074,4,"Cuarta Oeste",1173333,0
"10175",19469,"Morera","20/07/2011 14:34","Alto (> 8 mts)",166,"Grande",-68.83944,-32.87075,4,"Cuarta Oeste",1173333,0
"10176",19471,"Morera","11/07/2011 12:34","Alto (> 8 mts)",145,"Grande",-68.83953,-32.87093,4,"Cuarta Oeste",1173333,0
"10177",19472,"Morera","11/07/2011 12:37","Alto (> 8 mts)",150,"Grande",-68.83953,-32.87099,4,"Cuarta Oeste",1173333,0
"10178",19476,"Morera","11/07/2011 12:57","Alto (> 8 mts)",149,"Grande",-68.83955,-32.87125,4,"Cuarta Oeste",1173333,0
"10179",19477,"Morera","11/07/2011 12:56","Alto (> 8 mts)",115,"Grande",-68.83955,-32.87131,4,"Cuarta Oeste",1173333,0
"10180",19478,"Morera","11/07/2011 12:49","Alto (> 8 mts)",158,"Grande",-68.83955,-32.87136,4,"Cuarta Oeste",1173333,0
"10181",19482,"Morera","18/07/2011 13:58","Alto (> 8 mts)",148,"Grande",-68.83957,-32.87173,4,"Cuarta Oeste",1173333,0
"10182",19484,"Paraiso sombrilla","18/07/2011 10:33","Medio (4 - 8 mts)",120,"Grande",-68.83958,-32.87191,4,"Cuarta Oeste",1173333,0
"10183",19486,"Morera","18/07/2011 10:23","Alto (> 8 mts)",198,"Grande",-68.83932,-32.87211,4,"Cuarta Oeste",1173333,0
"10184",19487,"Jacarand","18/07/2011 10:22","Alto (> 8 mts)",60,"Mediano",-68.83923,-32.87212,4,"Cuarta Oeste",1173333,0
"10185",19488,"Fresno europeo","18/07/2011 10:19","Alto (> 8 mts)",190,"Grande",-68.83911,-32.87215,4,"Cuarta Oeste",1173333,0
"10186",19489,"Morera","18/07/2011 10:17","Alto (> 8 mts)",163,"Grande",-68.83898,-32.87218,4,"Cuarta Oeste",1173333,0
"10187",19490,"Paraiso","18/07/2011 10:15","Medio (4 - 8 mts)",87,"Grande",-68.83886,-32.8722,4,"Cuarta Oeste",1173333,0
"10188",19492,"Paraiso sombrilla","18/07/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.83873,-32.87223,4,"Cuarta Oeste",1173333,0
"10189",19493,"Morera","18/07/2011 10:11","Alto (> 8 mts)",153,"Grande",-68.83862,-32.87219,4,"Cuarta Oeste",1173333,0
"10190",19494,"Morera","18/07/2011 10:09","Alto (> 8 mts)",135,"Grande",-68.83861,-32.87217,4,"Cuarta Oeste",1173333,0
"10191",19496,"Paraiso","18/07/2011 09:53","Alto (> 8 mts)",185,"Grande",-68.83858,-32.87206,4,"Cuarta Oeste",1173333,0
"10192",19500,"Morera","18/07/2011 09:44","Alto (> 8 mts)",167,"Grande",-68.83852,-32.87184,4,"Cuarta Oeste",1173333,0
"10193",19503,"Morera","18/07/2011 09:37","Alto (> 8 mts)",170,"Grande",-68.83846,-32.87162,4,"Cuarta Oeste",1173333,0
